USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
TECNOLOCOFUL,"Eskuacas Lorenzo Mendoza va a ir preso, usa los $ de la comida para producir curda! Funcionarios del Sebin deben METERLO PRESO! pic.twitter.com/coTCV877TC",4,0
TECNOLOCOFUL,Si tuvieras hambre estarías desesperado en la calle buscando comida y no tuiteando estupideces detrás de un teclado. https:// twitter.com/eltarotissta/s tatus/790278744959229953 …,2,0
TECNOLOCOFUL,"Así lo ve ""Pepe"" Mujica: Venezuela abandonó la agricultura y por eso quedó sin comida https:// goo.gl/t6g2I2 pic.twitter.com/Q5pARJE6QI",0,0
drjulioosorio25,Mira coñisimo e tu madre tanto usted como el gobierno tienen al pueblo arrecho en esta verga lo que el pueblo quiere es paz comida medicina,0,0
drjulioosorio25,Coño hasta cuando tanta habladera porque ustedes no solicitan empleo para todo los profesionales egresados de las universidades y comida,0,0
drjulioosorio25,@ComandoSB @hcapriles seguro que los tuyos tienen zapato y comida para ir a la escuela tengan moral y ética que el pueblo no es pendejo,0,0
chvijose,Vender cabello para comprar comida : un negocio que crece en la frontera http:// elestimulo.com/elinteres/vend er-cabello-para-comprar-comida-es-un-negocio-que-crece-en-la-frontera/ …,6,0
destiario,#24Dic Tecleando en dictadura ☛ http:// bit.ly/2fOSJyX #Venezuela #AmericanCrime #LondonSpy #GoldenGlobe #Oscar #SeriesTV #Cine,1,0
elmonstruoverde,..un referente del cine español. Bella mujer. Bien por @TeleTTV,1,0
elmonstruoverde,Clint Eastwood: “Leo una historia y veo la película que haré. Eso es todo” http:// cultura.elpais.com/cultura/2016/1 1/03/actualidad/1478166968_990837.html?id_externo_rsoc=TW_CC … vía @el_pais,0,0
elmonstruoverde,"Veo una hermosa película por @TeleTTV El viaje de Carol. Hermosa película que retrata un momento importante de España. Clara Lago, todo ...",1,0
elmonstruoverde,EL PAÍS y Dudamel se unen para inspirar con la música http:// cultura.elpais.com/cultura/2016/1 2/21/actualidad/1482347754_493154.html?id_externo_rsoc=TW_CC … vía @el_pais,0,0
elmonstruoverde,Benny More: Vida y Musica del Barbaro del Ritmo ( Musica Cubana) https:// youtu.be/-57mcS8iEXw vía @YouTube,0,0
elmonstruoverde,Cuba: Todo el Mundo es Música (Documental Santiago de Cuba) https:// youtu.be/zeHHn26dW30 vía @YouTube,0,0
GioV666,Socialismo del Sigo XXI: Sacudirse los muertos https:// twitter.com/CaraotaDigital /status/810827524611731456 …,0,0
10Chuchingo,@caraquistas @ManuelN2000 para nada lo que si es extraño esque juegue el frustrado medina y no cleulis rondon y eglesthon a pasear al pais,0,0
10Chuchingo,@indignadosvene2 que fino donde firmaron esa pelicula,0,0
bluetwin,"@FernandoPascuaI @HugoCotes lo proximo es una pelicula ... ""El Mago de Cleveland"", invitado especial a Space Jam 2",0,0
bluetwin,"Pensé que la pelicula ""Snowden"" tendría mas impacto, pero veo refleja lo evidente, da una visión mas clara de porque ganó Trump.",0,0
bluetwin,"Hand of stone / Mano de Piedra, película acerca de la vida de Duran, creo que merecía un mejor reparto y un mejor guión.",0,0
bluetwin,"Pobre Estrellas Orientales, despidieron a Audo y se han metido en comida de once varas, pobre Toros, recogieron a Audo y están peores.",1,0
bluetwin,"@Lissette2402 recuerdo unos jugadores de baseball impresionados al ver toda la comida que le pusimos en la mesa, esa es la dignidad cubana.",0,0
bluetwin,"@CleiTiger la comida que muestran los dientes, con ese relajo se abrochaba to' lo que había. (2/2)",0,0
bluetwin,@HugoCotes @DahianJahel la peor maldad seria comerse la comida de Dahian mientras hace de Mannequin Challenge',0,0
bluetwin,"@HugoCotes @DahianJahel Me gustaría encontrarlo en Mannequin Challenge con un plato de comida , asi lo dejo sin nada mientras esta frisado.",0,0
bluetwin,"@yarletapia @CleiTiger @DahianJahel Nooo, que lo pondrá a gastar hasta el ultimo, solo en comida lo quiebra.",0,0
bluetwin,@yarletapia @CleiTiger @MarcelleMarie2 @HugoCotes @DahianJahel Se fue al robo y lo esperaron con la banda de música .,0,0
bluetwin,"@Edwing_LR @CleiTiger para no mencionar mas, pero me enfocare en la buena música que han hecho.",0,0
bluetwin,@anibalromeroliz lo estan por traer por el aeropuerto del cibao...,0,0
arteagacaraquis,"@alexpinto1989 @pedrojotass verga panas, la situacion pais esta mal, pero no creo que esos importados no tengan comida .",0,0
arteagacaraquis,"@yonnel53 exacto la gente no va dejar llevar comida para su casa, para ir a un juego de pelota, la perdida del poder adquisitivo nos mato.",0,0
joseachirinos85,@kikoperozo buena pelicula ... lastima el desenlace del conde,0,0
JoseGasspar,"""Los zurdos son la comida de mis hijos"". René Reyes.",1,0
JoseGasspar,"@CarlosDBautista A nadie le importa la gente, políticos al fin. ¿Medicinas, la comida el R. R?. Ellos por los ""presos políticos"".",0,0
JoseGasspar,"Pero que vaina con estos ""presos políticos"", queremos es canal humanitario: medicinas y comida . ¡Elecciones!",2,0
JoseGasspar,"Se instala la Asamblea, 1er tema de agenda, ""presos políticos"", mesa de ""diálogo"" de nuevo, ""presos políticos"". Y las medicinas? La comida ?",5,0
JoseGasspar,"@RobyKing no es solo el precio, ni que pongan entrada libre, yo no voy, todo es demasiado caro: la comida , la bebida, el taxi y el hampa.",3,0
JoseGasspar,"""Los zurdos son la comida de mis hijos"", René Reyes.",1,0
CarlosDBautista,27/12 Nace Manuela Sáenz (1797). Simón Bolívar llega a la población colombiana de Mompox (1812). Festividad de San Benito de Palermo.,2,0
CarlosDBautista,"17/12 Murió El Libertador Simón Bolívar (1830), falleció Juan Vicente Gómez (1935). Estrenan serie Los Simpson (1989)",2,0
CarlosDBautista,06/12 Inauguración de Las Torres del Centro Simón Bolívar (1954). Su altura durante muchos años fue símbolo de la ciudad capital,2,0
CarlosDBautista,"20/11 Simón Bolívar Decreta la Octava Estrella en la Bandera Nacional (1817), Día de Los Derechos del Niño, Día de la Memoria Transexual",1,0
CarlosDBautista,07/11 Inauguran en la Plaza Bolívar de Caracas estatua ecuestre del Libertador Simón Bolívar (1874),0,0
CarlosDBautista,"14/10 Simón Bolívar recibe el título de “Libertador de Venezuela” en 1813, Día Mundial del Donante de Órganos y Tejidos.",2,0
CarlosDBautista,"07/10 Muere María Antonia Bolívar Palacios (1842), hermana mayor del Libertador Simón Bolívar y Festividad de la Virgen del Rosario.",1,0
CarlosDBautista,@jesusalfredoSP El secuestro de Juan Manuel Fangio ocurrió en La Habana en 1960. Dos días y lo liberaron. La película se filmó,0,0
CarlosDBautista,"Gobernador de Bolívar insiste en que saqueos fueron inducidos. Claro que si, inducidos porque no hay comida , ni dinero. ¡Que pendejada!",6,0
CarlosDBautista,"Gobernador de Bolívar dice que situación de saqueos ""fue inducida"". Claro, provocada porque no hay comida y el hambre es el detonante. Ufff",9,0
CarlosDBautista,Conversé con gente relacionada con ventas de comida y cerveza en el Universitario. Están preocupados por su inversión. Esperan repunte,3,0
CarlosDBautista,"@diomer_lopez También servirá para medir el consumo, no de cerveza porque está baratona, pero si de comida que anda por las nubes",0,0
CarlosDBautista,Me informan desde Maturín multarán a #FVF por la música . Trataron de evitar que cánticos antigobierno se percibieran en emisiones de TV,3,0
apinojoves,@andrychirinos16 debemos sentir frustración arrechera pero no debemos aflorar ello. Si vas a ver una película y es mala no quemas el cine,0,0
JorgeUAM21,Jajaja con ese cuento aparecen siempre. Que nunca pudieron construir el socialismo y por eso fueron un desastre https:// twitter.com/TienesUnMoc0/s tatus/799781647717699584 …,0,0
JorgeUAM21,"@pulidojorge En la película en vivo. Bobo,se te olvido la nariz llena de sangre?",0,0
JorgeUAM21,"@MaykellJoelHT Si. Lo único q faltaba. Pero doblaba la cuadra y había harina. Alcohol, comida , de todo. Ahora nada :/",0,0
JorgeUAM21,"Ir al béisbol no es sólo pagar la entrada al juego. Es comida , q si tu hijo pide agua, refresco, un tostón, un maní, taxis..",1,0
JorgeUAM21,"@marioriera Pero ya va, ahora resulta q todo el q esta en la basura esta buscando comida y no es así, los veo es buscando latas, Pet...",0,0
JorgeUAM21,"Hay gente que habla paja por hablar, no va ni una hora que se accidentó muy cerca del aeropuerto . https:// twitter.com/balesismo/stat us/803470721859063808 …",0,0
JorgeUAM21,El aeropuerto q sirve a Medellín esta en Rionegro a las afueras de la ciudad. El accidente fue cerca del aeropuerto .,0,0
JorgeUAM21,@Neriojosex @mariomax7 Exactamente. Pero como en Águilas todo es un misterio no sabremos hasta cuándo estén en el aeropuerto .,1,0
JorgeUAM21,"Exactamente. Pero no me parece malo, dígame cuándo tenia q madrugar pa ir al aeropuerto . 15 pesos 350 cc de café jaja https:// twitter.com/marioriera/sta tus/798363964035989504 …",0,0
JorgeUAM21,"Hay gente mamaguevo. La tripulación estaba vencida. Así no pueden volar, no era mejor bajar y esperar en el aeropuerto !? https:// twitter.com/laopinioncucut a/status/796752463202287616 …",0,0
JorgeUAM21,@Meteorolar @marioriera Envidia? Eso lo dijeron en alerta aeropuerto en Nat Geo. busque en internet y hay mil informes sobre eso.,0,0
tomperiodista20,@MaiahOcando Si :-( así se despide otro grande de la música . Acabo de verlo,0,0
VictorTovar91,"La sociedad venezolana, o una parte de ella fue infectada con cosas terribles, anarquía y delincuencia, el fruto de 17 años de "" Socialismo "".",2,0
VictorTovar91,"@mariomax7 Me habías dejado de seguir, provoca lanzarte un patacón, pero no estoy en el Zulia... Aunque la comida no se debe desperdiciar",0,0
VictorTovar91,"#SOSCiudadBolivar La situación en Cdad. Bolívar es espantosa. Esto ya no es por comida , se convirtió en anarquía, delincuencia y aberración.",30,0
VictorTovar91,Hay que ser muy miserable y muy marginal para estar contento en una marcha oficialista cuando no hay para comprar comida ni afines.,2,0
VictorTovar91,"@RTonna Y cómo coño va a comprar comida si hasta hay problemas con las transacciones electrónicas, mucho menos las transferencias, por Dios.",0,0
VictorTovar91,"Muchos perdieron plata por tener cantidades de billetes Bs.100, al estos no tener validez, la población pierde posibilidad de comprar comida",1,0
VictorTovar91,"Cuando sería comprensible (no lo apoyo jamás) el saqueo a tiendas o negocios de comida , ¿por qué coño tienen que saquear una zapatería?",0,0
VictorTovar91,"No me importa que baje a 0, lo que quiero es efectivo para poder comprar comida porque no tengo ni para comerme una galleta. https:// twitter.com/DolarToday/sta tus/809750187845550080 …",0,0
VictorTovar91,Cada quien tiene su maña para la comida .,0,0
VictorTovar91,Hablar de comida a esta hora es algo criminal.,0,0
VictorTovar91,"@AndresPrado_ Para que sigas diciendo que es pura paja y vaina, ya se cumplen 24h desde que los vecinos han tenido música a volumen alto.",0,0
VictorTovar91,"De paso que la mayoría de la música que ponen es de Ozuna, como el estúpido tema ""Corazón de Seda"".",0,0
VictorTovar91,"Pues sí, aquí trasnochado por culpa de los vecinos que llevan 17 horas con música (muchas con alto volumen). La policía no hace un carrizo.",0,0
VictorTovar91,"Nadie se va a de este mundo sin pagarla, sobre todo aquellos vecinos que ponen música a todo volumen desde esta hora hasta las 4am.",1,0
solotigreros,Esta película ya la he visto y el final no me gusto...,2,0
AngelDz32,Obra que solo puede ser hecha en Socialismo y Revolucion https:// twitter.com/LuisSegoviaSS/ status/793246426130223104 …,0,0
AngelDz32,Coño Rolo e Rumba en fuerte Tiuna con TV incluída .. Que Viva el Socialismo !!! PLOP,2,0
AngelDz32,Vi la película del #ElInca y coño sin palabras ps !,0,0
AngelDz32,Esta película la ví en vhs ... Y el vídeo en MTV ... https:// youtu.be/bD3S3kurYVA,0,0
AngelDz32,"No hay gasolina, no hay real,no hay transferencia, no hay puntos de ventas, no hay comida , no hay medicina ... ¿entonces que es lo que hay?",0,0
AngelDz32,Ahorita con esa música salen las misses montadas en la Meru PLOP #MissVenezuela #BendecidasYAfortunadas,0,0
AngelDz32,Estas en míami tipo normal te vas a comer la empanada de pollo y te vas en vómito recordando el pollo violado jajajajajajajajaja ..,0,0
AngelDz32,Jajajajajajajajaja yo solo rt .. *le causa un trauma no come mas empanada de pollo* https:// twitter.com/MagdalenaNikon /status/801985131598794752 …,0,0
Harlen03,"Mi primera gorra de la mayores, fue de #Indians gracias a la película ""grandes ligas"" y posteriormente a un tal @VizquelOmar13",0,0
SangreVT,"#VamosVinotinto | Veronica Herrera: ""Estaba en un restaurant con mi mamá y un mesonero me pidió matrimonio"" ¿Que... http:// fb.me/3172NMOFu",0,0
SangreVT,Sabías que..? Un dia como hoy #17Dic en el año 1830 murió El Libertador Simón Bolîvar .,0,0
SangreVT,Falta poco! @ArangolFilm 'La Película ' 09 de diciembre (Sólo en cines) pic.twitter.com/whVqNVJY3Q,3,0
javiergon56,"5/12/1941: En el cine Continental de Caracas se estrena la conmovedora película: “Cuando los hijos se van”, con Fernando Soler y Sara García",0,0
javiergon56,"5/12/1941: En el cine Continental de Caracas se estrena la conmovedora película : “Cuando los hijos se van”, con Fernando Soler y Sara García",0,0
javiergon56,"7/11/1941: Se estrena en el Teatro Hollywood de Caracas, la película “Lo que el viento se llevó”",1,0
javiergon56,"(Viene) Ese mismo día, se proyecta nuevamente la película del juego donde Venezuela derrota a Cuba 3-1 y se titula campeón mundial",0,0
javiergon56,"27/10/1941: Se proyecta en el Teatro Hollywood, en Caracas, la película del juego q donde Venezuela quedó campeón mundial de beisbol…",2,0
javiergon56,"3/10/1941: Se proyecta en el Principal yContinental, la película dlos actos inaugurales d la IVSerie Mundial dBéisbol Amateur, en La Habana…",1,0
javiergon56,"21/10/1966: Una multitud de fanáticos abarrotó el aeropuerto Internacional “Grano de Oro” de Maracaibo, para recibir a Luis Aparicio…",2,0
javiergon56,"20 de octubre de 2009: La Fundación Jesús Corao presenta el libro “Patón Carrasquel, primer venezolano en Grandes Ligas…",2,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/21NtkeAOee,10,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/f60ngA2EK6,9,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/ysm3jELsvu,10,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/APe5wQeefV,8,0
MeridianoTV,#MLB || Novatos de Mets fueron vestidos como recordada película donde estuvo Madonna http:// bit.ly/2dHTRov pic.twitter.com/Tdyjkaj8bt,6,0
MeridianoTV,#MLB || Novatos de Mets fueron vestidos como recordada película donde estuvo Madonna http:// bit.ly/2dHTRov pic.twitter.com/RS2MH7S6m5,15,0
MeridianoTV,#MLB || Novatos de Mets fueron vestidos como recordada película donde estuvo Madonna http:// bit.ly/2dHTRov pic.twitter.com/UVLDR0MBOM,11,0
MeridianoTV,#MundialDeClubes || Atlético Nacional pendiente de los tatuajes y la comida en Japón http:// bit.ly/2gniOp7 pic.twitter.com/0cYbXBjKEB,3,0
MeridianoTV,"#LaLiga || ¿Cuál es la comida , personaje y la carrera favorita de Cristiano Ronaldo? http:// bit.ly/2dPa4Ze",1,0
MeridianoTV,"#CotilleoDeportivo || ¿Cuál es la comida , personaje y la carrera favorita de Cristiano Ronaldo? http:// bit.ly/2dYLnwa pic.twitter.com/htkaTzqYDm",0,0
MeridianoTV,"#LaLiga || ¿Cuál es la comida , personaje y la carrera favorita de Cristiano Ronaldo? http:// bit.ly/2dPa4Ze pic.twitter.com/vej7Mv5QOg",1,0atus/796312644743561216 …,4,0com/watch?v=8jOomv PnRZ8&sns=tw …,0,0.com/lnt033gu4h,0,0
DanielaSocas,Como no pude dormir me fui de fiesta e igual super raro. Los viernes salen los treintaneros y la música es toda como acelerada raro.,0,0
mangoklie,"Ya que andan montando comida , aquí les tengo un postre con decorado navideño. pic.twitter.com/tMRIrrTTZ5",0,0
CAFUSB,"Este genial filósofo, Slavoj Zizek, nos ilumina sobre su visión del cine y su capacidad de manipulación. http:// fb.me/51W32RrQz",1,0
CAFUSB,La influencia del color en el cine . Psicología cromática en el séptimo arte - Cultura Inquieta http:// fb.me/2k2D4J9yw,0,0
chiguire,"Vengo del futuro, y esta película ya la vi. I come from the future, I already saw this movie.",2,0
davidaam,@PabloRicardoM con razón el nombre del restaurante #auyantegordito,0,0
NabilJesus,"@GalletaConCafe Ir a robarte el wifi de una sala que no sea la tuya. Estudiar una materia de computación , en la sala de geofísica, con IQ's.",0,0
NabilJesus,"_Man, ¿me ayudas con computación ? _Vale, pero dudas puntuales _""Haga un programa que invierta un string"" _Pásame lo que llevas _¿Qué? _ ...",0,0
NabilJesus,"No estoy en contra de la música cristiana. Pero más de una hora seguida es un crimen. ¿DONDE ESTÁ SALSA BRAVA, PIMPINELA Y WHITNEY HOUSTON?",0,0
NabilJesus,"A parte de tener que bajar parado, en la camioneta tenían música cristiana. 1h 26m de música cristiana. :)",0,0
1acson,"Comida de gente que ya entregó tesis, con @gpmariano , y queso de cabra. https://www. instagram.com/p/BMuQbOUAk71/",1,0
tadex,"Ejemplo honesto del socialismo ... "" @traffiCARACAS : via @Joslr23 : #caracas Buenas noches pic.twitter.com/B5kHN1fzKN #Caracas """,1,0
silvanabc,@GPBvE @lmartino76 el que no tiene comida en su casa y la tarjeta de débito no le pasa como hace?,0,0
JRaquelitaPG,@CinexVe en el cine del recreo?,0,0
JRaquelitaPG,@CinexVe Hola buenos dias me gustaria saber si estan aceptando billetes de 100 hoy en todas sus salas de cine en ccs?,0,0
reiverdugo,la otra vez fui a computación a que me arreglaran l... — JAJAJA ya los computistas no los hacen como antes. http:// curiouscat.me/reiverdugo/pos t/33120093 …,0,0
cchomiakm,"(4/5) Además, Simón Bolívar me ayuda en el campo de batalla montado en un jeep y vestido con una chaqueta de aviador.",0,0
cchomiakm,Escuchaba este capítulo random de Nuestro Insólito Universo y usan música de Blade Runner. #LesCuentoMas https://www. youtube.com/watch?v=ZZIjcV IYk_4 …,0,0
EsteOliver,El Conjuro es más que una gran película de terror. Es una gran película .,0,0
EsteOliver,Con tantos vídeos de comida locas en Facebook ¿Porque no se toman la molestia de preparar recetas que pueda hacer?,0,0
esaulgd,Entrevista TV al Grupo de Apoyo Canino de la Universidad Simón Bolívar (GACUSB) y Rescate Animal Venezuela https:// youtu.be/rBf7oNqj36I,0,0
esaulgd,"Se nota la mano de @lorebea en @CAP2Intentos , la película es como un capítulo de @GameOfThrones si estuviera ambientada en Venezuela.",2,0
esaulgd,"Acabo de tener el privilegio de asistir al estreno de @CAP2Intentos , una película brutal. Todo venezolano se debe a sí mismo ir a verla. pic.twitter.com/Z4WtJDDUdR",3,0
Isaac_D26,"@JoseGasspar Ir en familia puede ser hasta una maldad..Uno va solo y trata de gastar lo menos posible en comida , etc. Pero si vas con la fam",0,0
Isaac_D26,@zulgerlyfg 2 de cada 3 tweets son sobre comida,0,0
DanielMYabrudy,Día para estar agradecido por el simple hecho de estar con gente que quiero y tener comida en una mesa. Gracias a Dios.,1,0
Aleeotovar,Solo que en mi nevera no hay comida porque vivo sola y #caos,0,0
Aleeotovar,"Este es mi desquite porque yo siempre le decía a mi mamá que pidiera pizza y ella siempre soltaba el doloroso ""en la nevera hay comida "".",0,0
Aleeotovar,"Luego de un año y medio aquí, puedo decir que toda la comida de Andalucía me gusta. Toda excepto el gazpacho que es horrible.",0,0
Aleeotovar,"Tengo amigos que me quieren, techo comida , agua potable y una familia que me ama. No tengo razones para estar triste.",1,0
FabiannaCedeno,Lo intentaré hacer con puro reggaetón y música así bien tropicalosa JAJAJAJA. pic.twitter.com/InOvIja5lO,1,0
guillermo_bet,Ese momento en el que no sabes si estás rompiendo tu Linux o si de pana estás instalando lo que quieres instalar.,1,0
guillermo_bet,"A veces no sé qué es más difícil, intentar instalar algo en Linux o intentar entender a una mujer.",0,0
eme_ele_,"@candelita25 @lobachevscki las jevas se estaban abrazando, no tirando en la mesa del restaurante .",0,0
eme_ele_,La gente y sus falsas equivalencias. A ninguna pareja heterosexual le llaman la atención por abrazarse en un restaurante .,0,0
jfuenmayor96,"@LeoTMs Hola Leonardo, ya verifique la informacion. En efecto CI5852 es una materia q corresponde a un Topico Especial en Computacion (1/2)",0,0
gvaldezg,Mucho por lo que sentirnos orgullosos en la Simón. ¡Compañeros de Computación clasificados para el Mundial de maratones de programación! pic.twitter.com/HzfM8C7r5T,12,0
retosolidaridad,"Monseñor Claudio Celli: ""En Venezuela no hay comida ; no hay medicinas. Es innegable que el país está enfrentando una situación muy difícil"".",4,0
andreitaamaya,Que peligro quedarse en la retórica. Que bonito se ve el socialismo en papel. Pero en la vida real hay gente comiendo de la basura,0,0
MaJoDaSilva,"@Srta_Crueldad y solo te puedes comprar una empanada , mas nada",0,0
carmencar29,Esta película ya la vi...,0,0
carmencar29,"Cada vez que leo sobre protestas por bolsas de comida , pienso que se merecen este gobierno por ser tan #bolsas . Esa no es la lucha! https:// twitter.com/unidadvenezuel a/status/797077182434643968 …",0,0
carmencar29,"@patriciajaniot la gente no ha asaltado las instituc de gobierno por falta de comida , pero sí por unas firmas. Ud puede creerles eso?",0,0
carmencar29,"De paso, mendigando bolsas de comida . He ahí el fondo del asunto. Aún no entienden cuál debe ser la lucha. https:// twitter.com/Radioalfalfa/s tatus/789120846472306688 …",0,0
adrimoncadaa,Me siguen regalando comida sin yo pedirla. Definitivamente me he ganado el cielo aquí,0,0
adrimoncadaa,"Yo trato de hacer dieta aquí pero me dan comida gratis por todos lados, así no se puede",0,0
adrimoncadaa,En serio quisiera no amar tanto la comida,0,0
Josi_Bastidas,"Hecho en socialismo @LaDivinaDiva . Para superar esa pobreza ""mental"" pasarán años https:// twitter.com/LaDivinaDiva/s tatus/789818124535300096 …",0,0
Josi_Bastidas,@Juliococo yo creo que en esa situación podemos ayudar todos. En los restaurantes sobró comida ? En tu casa tienes un poquito?,0,0
DeportesFCEUSB,[1/2]. @GruberElias : Hola DeportesFCEUSB! Por favor ayuda al equipo de Ciclismo de la Universidad Simón Bolívar a ganar el #RetoDCasta ...,0,0
Elvis_Ortega,Escuchar música con audífonos de estudio es dañar el resto de tus audífonos. Es pasar del coro glorioso angelical a.. la tierra.,0,0
pastoroviedo,Si el Miss Venezuela fuera una película ... Cuál sería??? Yo le podría ACTIVIDAD PARANORMAL pic.twitter.com/M6acbMOCzJ,19,0
danielhurtadol_,Qué rico es llegar a casa con hambre y tener solamente que calentar la comida,0,0
danielhurtadol_,"Tenía que pagar algo súper importante pero no, decidí gastarme todo en comida y rumba...",0,0
danielhurtadol_,"Y de paso ponen música toda depresiva. Si esa es una manera de sensibilizar a la gente, lo están haciendo por un lado horrible..",0,0
danielhurtadol_,Necesito una empanada de cazón y una malta,2,0
EdMET,"#primerapagina Dip. Porque si dentro de la constitución todo y fuera de ella nada,Transición al socialismo ? Eso no esta en la constitución.",0,0
EdMET,"@primerapagina Dip. Porque si dentro de la constitución todo y fuera de ella nada,Transición al socialismo ? Eso no esta en la constitución.",0,0
pelicarmona,"""Se han llevado por delante emisoras de radio y plantas televisoras. Nada se ha salvado. Ni el cine , ni el teatro, ni las redes sociales""",0,0
pelicarmona,"@LuisCarlos Colpasó hasta el aeropuerto . Ahí pasé el día sufriendo los retrasos de SBA, que dejó de chekear gente por no tener sistema.",1,0
Danielpistola,"@DanielMartinezD no fan enfermo, pero la música era buena.",0,0
Danielpistola,"Quiero que mi tumba diga ""Nunca entendió lo qué le decian cuando le hablaban en una fiesta mientras sonaba la música "".",141,0
GenesisRod_,"Y así comienza el último mes del año:Sin RR,sin comida ,ni medicinas, dólar por las nubes y pare de contar. Seguimos y seguiremos en lo mismo",0,0
ElGuilleGarcia,"Hoy es un buen día para ver""El Inca"". Orgulloso de haber participado en esa gran película. Nos vemos en el cine o que?",8,0
ElGuilleGarcia,Un momento pasajero( literalmente) en una gran pelicula de @palospanasprod . No dejes de ver… https://www. instagram.com/p/BNj5jB1FDPc/,3,0
ElGuilleGarcia,"Hoy es un buen día para ver""El Inca"". Orgulloso de haber participado en esa gran película . Nos vemos en el cine o que?",8,0
ElGuilleGarcia,"Ayer tuve la oportunidad de ver""El Inca.""Una excelente película , no dejen de verla. Gracias a @palospanasprod Les quedo arrechisima! Bravo.",6,0
juanflores18,"A @fevillavicencio le decimos: ""Sí los perros ladran es señal de que estamos avanzando"" así que no calle nunca la voz de Justicia y Libertad",1,0
juanflores18,"Los ecuatorianos tendremos la oportunidad el #19F de votar entre el CAMBIO y el continuismo del "" Socialismo Siglo XXI"" #VamosPorElCambio pic.twitter.com/Z6ccWVBtf6",0,0
juanflores18,"#27D : Algunos hoy hablan sin saber de las maravillas del "" Socialismo del Siglo XXI"" y la importancia de su expansión... ¡Está es la verdad! https:// twitter.com/BarbaraVPM/sta tus/813430362600861696 …",1,0
juanflores18,"(4) #Odebrecht habría realizado pagos no solo en #Ecuador sino en varios países de la región, entre ellos #Venezuela : ¡ Socialismo Siglo XXI! pic.twitter.com/kPWNiTEoEK",50,0
juanflores18,"Sigue la crisis en #Venezuela producto de la mala gestión y decisiones del ""Gobierno"" de MADURO... ¡ Socialismo del Siglo XXI puro!",2,0
juanflores18,"Son muchos los ecuatorianos y venezolanos afectados por la crisis económica del "" Socialismo Siglo XXI"" por ello dicen #VamosPorElCambio pic.twitter.com/kRUKNf9lbc",5,0
juanflores18,"Más de 350 mil ecuatorianos viven en #Venezuela desde hace +20/30/40 años y padecen del "" Socialismo Siglo XXI"" por ello #VamosPorElCambio pic.twitter.com/FtBv4NOtkI",2,0
juanflores18,"El resultado de la grave crisis económica en #Venezuela : ¡HAMBRE, DESABASTECIMIENTO, INFLACIÓN y MUERTE! esto es "" Socialismo Siglo XXI"" 5/5 pic.twitter.com/SCKKGqXmwJ",23,0
juanflores18,"Niños entre 3 y 11 años de edad hoy piden en #Venezuela como ""deseo de navidad"": ¡Comida, más comida! ¡Esto es el Socialismo Siglo XXI! pic.twitter.com/8a519JiKGy",24,0
juanflores18,"¡Buenos días a todos nuestros seguidores! Desde #Venezuela seguimos denunciando los abusos y males del "" Socialismo del Siglo XXI"" #Ecuador",1,0
juanflores18,"@AniMeGalarza por ello es que debemos luchar contra este modelo: "" Socialismo del Siglo XXI"", aquí ya +350mil ecuatorianos lo padecemos 1/2",0,0
juanflores18,"En #Venezuela se persigue y amedrenta a quienes piensan distinto al régimen, es parte del modelo: "" Socialismo Siglo XXI"" #HechoEnSocialismo",1,0
juanflores18,"La CORRUPCIÓN es el principal mal del "" Socialismo Siglo XXI"" por eso será fundamental: ¡Fiscalización! #VamosPorElCambio #NoSeasComplice pic.twitter.com/IHR3HgBcEs",1,0
juanflores18,"La CORRUPCIÓN es uno de los principales pilares del "" Socialismo Siglo XXI"": ¡Fidel murió siendo multimillonario; Chávez igual! (1)",12,0
jferrer56,"Colega, el país requiere d estadistas y NO los tiene! Creo q aprendemos mas viendo una película de Cantinflas q oyendo discursos d políticos https:// twitter.com/gonzalezesteve z/status/783452981148745728 …",2,0
jferrer56,"Reto a alguien dl gobierno q cubra comida , servicios básicos, transporte y medicina n UN MES con lo q recibirá jubilado por bono d navidad. https:// twitter.com/MaestrosCaraca s/status/795721895362654208 …",1,0
jferrer56,"Tiene su valor e importancia para los q juegan dominó (no soy uno de ellos). Padre de una ing. d computación (USB, 76) y d un prof d la UC. https:// twitter.com/CorvoMecanique /status/786598485898301441 …",1,0
profesorbriceno,No es el capitalismo el que colapsa... Es el sistema bancario del socialismo del siglo XXI,79,0
Juliococo,"@JavierCaz Simón Bolívar no fue un líder de masas, fue líder de una facción de las élites del momento.",9,0
Juliococo,"y el socialismo ? bueno o malo? — no ha existido ni va a existir, no es posible. http:// curiouscat.me/Juliococo/post /28334625 …",1,0
Juliococo,"Diferencias entre socialismo , socialdemocracia y pr... — hablar de eso por aquí es imposible; aunque el prog... http:// curiouscat.me/Juliococo/post /28329321 …",0,0
